"id","wave","exp_self","exp_household","exp_family","exp_relations","y"
1289041389,2,NA,NA,NA,NA,4
1289413147,2,NA,NA,NA,NA,4
1289408499,2,NA,NA,NA,NA,3
1289340927,2,NA,NA,NA,NA,NA
1289251827,2,NA,NA,NA,NA,NA
1289371337,2,NA,NA,NA,NA,4
1289417311,2,NA,NA,NA,NA,4
1288956533,2,NA,NA,NA,NA,4
1289327161,2,NA,NA,NA,NA,4
1289251923,2,NA,NA,NA,NA,2
1289451967,2,NA,NA,NA,NA,3
1289462751,2,NA,NA,NA,NA,2
1289479897,2,NA,NA,NA,NA,3
1287336649,2,NA,NA,NA,NA,3
1289251903,2,NA,NA,NA,NA,3
1289498539,2,NA,NA,NA,NA,3
1289326959,2,NA,NA,NA,NA,2
1289315549,2,NA,NA,NA,NA,4
1289281453,2,NA,NA,NA,NA,3
1289281183,2,NA,NA,NA,NA,3
1289500725,2,NA,NA,NA,NA,3
1288666345,2,NA,NA,NA,NA,NA
1289500643,2,NA,NA,NA,NA,3
1289543721,2,NA,NA,NA,NA,2
1289500641,2,NA,NA,NA,NA,4
1289553395,2,NA,NA,NA,NA,1
1289169603,2,NA,NA,NA,NA,2
1289281437,2,NA,NA,NA,NA,3
1286883351,2,NA,NA,NA,NA,4
1289590919,2,NA,NA,NA,NA,3
1289591461,2,NA,NA,NA,NA,3
1289123805,2,NA,NA,NA,NA,4
1289327141,2,NA,NA,NA,NA,NA
1289629117,2,NA,NA,NA,NA,4
1289327143,2,NA,NA,NA,NA,NA
1289551753,2,NA,NA,NA,NA,4
1289371341,2,NA,NA,NA,NA,2
1289500639,2,NA,NA,NA,NA,3
1289123563,2,NA,NA,NA,NA,4
1289022253,2,NA,NA,NA,NA,2
1289059543,2,NA,NA,NA,NA,3
1289676959,2,NA,NA,NA,NA,1
1288555563,2,NA,NA,NA,NA,3
1289452403,2,NA,NA,NA,NA,3
1289281441,2,NA,NA,NA,NA,NA
1289682957,2,NA,NA,NA,NA,NA
1289327061,2,NA,NA,NA,NA,4
1289682801,2,NA,NA,NA,NA,2
1289500635,2,NA,NA,NA,NA,4
1289207869,2,NA,NA,NA,NA,3
1289716309,2,NA,NA,NA,NA,4
1289685281,2,NA,NA,NA,NA,4
1289281447,2,NA,NA,NA,NA,4
1289281431,2,NA,NA,NA,NA,4
1289720445,2,NA,NA,NA,NA,NA
1289719309,2,NA,NA,NA,NA,1
1289720487,2,NA,NA,NA,NA,4
1289251875,2,NA,NA,NA,NA,3
1289713711,2,NA,NA,NA,NA,2
1289734547,2,NA,NA,NA,NA,4
1289729699,2,NA,NA,NA,NA,4
1289419307,2,NA,NA,NA,NA,3
1289022131,2,NA,NA,NA,NA,4
1289775575,2,NA,NA,NA,NA,3
1289281317,2,NA,NA,NA,NA,4
1289192649,2,NA,NA,NA,NA,4
1289685465,2,NA,NA,NA,NA,4
1289040599,2,NA,NA,NA,NA,1
1289719205,2,NA,NA,NA,NA,2
1289500651,2,NA,NA,NA,NA,4
1289856893,2,NA,NA,NA,NA,2
1289638497,2,NA,NA,NA,NA,4
1289895113,2,NA,NA,NA,NA,3
1289123807,2,NA,NA,NA,NA,3
1289856899,2,NA,NA,NA,NA,4
1289901123,2,NA,NA,NA,NA,4
1289500663,2,NA,NA,NA,NA,3
1289811721,2,NA,NA,NA,NA,4
1289856671,2,NA,NA,NA,NA,4
1289905739,2,NA,NA,NA,NA,3
1289151285,2,NA,NA,NA,NA,3
1289974839,2,NA,NA,NA,NA,1
1289856761,2,NA,NA,NA,NA,4
1289995335,2,NA,NA,NA,NA,3
1290001011,2,NA,NA,NA,NA,3
1290048341,2,NA,NA,NA,NA,2
1290048635,2,NA,NA,NA,NA,3
1290143951,2,NA,NA,NA,NA,4
1290186999,2,NA,NA,NA,NA,3
1290224275,2,NA,NA,NA,NA,4
1290366953,2,NA,NA,NA,NA,4
1290384763,2,NA,NA,NA,NA,3
1290529873,2,NA,NA,NA,NA,NA
1290785061,2,NA,NA,NA,NA,4
1290887767,2,NA,NA,NA,NA,NA
1290888817,2,NA,NA,NA,NA,3
1290903879,2,NA,NA,NA,NA,4
1290934839,2,NA,NA,NA,NA,4
1290939373,2,NA,NA,NA,NA,3
1290955311,2,NA,NA,NA,NA,2
1290982997,2,NA,NA,NA,NA,4
1290933331,2,NA,NA,NA,NA,4
1290999125,2,NA,NA,NA,NA,4
1290981737,2,NA,NA,NA,NA,2
1290982005,2,NA,NA,NA,NA,3
1290988237,2,NA,NA,NA,NA,4
1289600651,2,NA,NA,NA,NA,3
1290988743,2,NA,NA,NA,NA,4
1291030795,2,NA,NA,NA,NA,3
1290933437,2,NA,NA,NA,NA,4
1289895925,2,NA,NA,NA,NA,4
1291030791,2,NA,NA,NA,NA,3
1290939377,2,NA,NA,NA,NA,4
1291030749,2,NA,NA,NA,NA,2
1290933103,2,NA,NA,NA,NA,3
1291030811,2,NA,NA,NA,NA,1
1291030803,2,NA,NA,NA,NA,3
1291058785,2,NA,NA,NA,NA,4
1291082949,2,NA,NA,NA,NA,4
1291076549,2,NA,NA,NA,NA,4
1290988729,2,NA,NA,NA,NA,2
1273629877,2,NA,NA,NA,NA,4
1291121925,2,NA,NA,NA,NA,3
1291030771,2,NA,NA,NA,NA,NA
1291127903,2,NA,NA,NA,NA,1
1291147235,2,NA,NA,NA,NA,3
1291148849,2,NA,NA,NA,NA,4
1291040751,2,NA,NA,NA,NA,2
1291076583,2,NA,NA,NA,NA,3
1291040595,2,NA,NA,NA,NA,2
1291076847,2,NA,NA,NA,NA,3
1291167533,2,NA,NA,NA,NA,3
1289251917,2,NA,NA,NA,NA,3
1290939145,2,NA,NA,NA,NA,4
1291040309,2,NA,NA,NA,NA,3
1288666529,2,NA,NA,NA,NA,4
1291163733,2,NA,NA,NA,NA,2
1289849559,2,NA,NA,NA,NA,4
1289021999,2,NA,NA,NA,NA,1
1291206873,2,NA,NA,NA,NA,3
1289856875,2,NA,NA,NA,NA,3
1291029369,2,NA,NA,NA,NA,NA
1291040753,2,NA,NA,NA,NA,3
1291121921,2,NA,NA,NA,NA,3
1291219953,2,NA,NA,NA,NA,4
1289419299,2,NA,NA,NA,NA,1
1291040761,2,NA,NA,NA,NA,4
1289340951,2,NA,NA,NA,NA,3
1291216539,2,NA,NA,NA,NA,4
1290981385,2,NA,NA,NA,NA,4
1291257335,2,NA,NA,NA,NA,1
1289192647,2,NA,NA,NA,NA,3
1290981745,2,NA,NA,NA,NA,4
1291076643,2,NA,NA,NA,NA,2
1290981997,2,NA,NA,NA,NA,NA
1290888823,2,NA,NA,NA,NA,4
1291260587,2,NA,NA,NA,NA,2
1291030775,2,NA,NA,NA,NA,4
1289151119,2,NA,NA,NA,NA,4
1291040695,2,NA,NA,NA,NA,2
1291040757,2,NA,NA,NA,NA,4
1291077005,2,NA,NA,NA,NA,3
1291040769,2,NA,NA,NA,NA,3
1291121927,2,NA,NA,NA,NA,2
1291030769,2,NA,NA,NA,NA,4
1290933449,2,NA,NA,NA,NA,4
1291299811,2,NA,NA,NA,NA,4
1289856891,2,NA,NA,NA,NA,1
1291332997,2,NA,NA,NA,NA,NA
1291127163,2,NA,NA,NA,NA,4
1291334601,2,NA,NA,NA,NA,3
1290938991,2,NA,NA,NA,NA,4
1291331389,2,NA,NA,NA,NA,3
1291040125,2,NA,NA,NA,NA,2
1291231979,2,NA,NA,NA,NA,4
1290888815,2,NA,NA,NA,NA,3
1289856889,2,NA,NA,NA,NA,4
1290988671,2,NA,NA,NA,NA,4
1291030753,2,NA,NA,NA,NA,3
1291040763,2,NA,NA,NA,NA,4
1291337157,2,NA,NA,NA,NA,4
1291389957,2,NA,NA,NA,NA,3
1291388569,2,NA,NA,NA,NA,3
1291405521,2,NA,NA,NA,NA,NA
1291406037,2,NA,NA,NA,NA,1
1290988685,2,NA,NA,NA,NA,3
1291407747,2,NA,NA,NA,NA,4
1291408431,2,NA,NA,NA,NA,4
1290988807,2,NA,NA,NA,NA,3
1291121527,2,NA,NA,NA,NA,3
1291030783,2,NA,NA,NA,NA,4
1289856879,2,NA,NA,NA,NA,4
1291084131,2,NA,NA,NA,NA,4
1291451557,2,NA,NA,NA,NA,4
1289251915,2,NA,NA,NA,NA,4
1291284453,2,NA,NA,NA,NA,3
1291121933,2,NA,NA,NA,NA,4
1291489707,2,NA,NA,NA,NA,4
1291502871,2,NA,NA,NA,NA,4
1291040775,2,NA,NA,NA,NA,NA
1291030779,2,NA,NA,NA,NA,3
1291030761,2,NA,NA,NA,NA,4
1290933455,2,NA,NA,NA,NA,3
1291163721,2,NA,NA,NA,NA,4
1291040459,2,NA,NA,NA,NA,1
1290988667,2,NA,NA,NA,NA,3
1291539979,2,NA,NA,NA,NA,4
1289685429,2,NA,NA,NA,NA,NA
1291127911,2,NA,NA,NA,NA,4
1291582047,2,NA,NA,NA,NA,4
1290981885,2,NA,NA,NA,NA,3
1291597013,2,NA,NA,NA,NA,3
1291084947,2,NA,NA,NA,NA,4
1290939265,2,NA,NA,NA,NA,3
1291030755,2,NA,NA,NA,NA,2
1291076681,2,NA,NA,NA,NA,3
1291207011,2,NA,NA,NA,NA,NA
1291121439,2,NA,NA,NA,NA,3
1291524753,2,NA,NA,NA,NA,1
1291627721,2,NA,NA,NA,NA,3
1288861133,2,NA,NA,NA,NA,NA
1290981637,2,NA,NA,NA,NA,3
1291587135,2,NA,NA,NA,NA,3
1291665661,2,NA,NA,NA,NA,4
1291621007,2,NA,NA,NA,NA,3
1291300631,2,NA,NA,NA,NA,2
1290988677,2,NA,NA,NA,NA,1
1291489835,2,NA,NA,NA,NA,4
1291524465,2,NA,NA,NA,NA,3
1291127173,2,NA,NA,NA,NA,2
1291736639,2,NA,NA,NA,NA,3
1291029483,2,NA,NA,NA,NA,3
1291718313,2,NA,NA,NA,NA,3
1291671605,2,NA,NA,NA,NA,NA
1290939283,2,NA,NA,NA,NA,3
1291127871,2,NA,NA,NA,NA,4
1291621005,2,NA,NA,NA,NA,4
1291408459,2,NA,NA,NA,NA,3
1291725929,2,NA,NA,NA,NA,4
1289500667,2,NA,NA,NA,NA,3
1291671751,2,NA,NA,NA,NA,1
1290938751,2,NA,NA,NA,NA,3
1290987503,2,NA,NA,NA,NA,3
1291030733,2,NA,NA,NA,NA,4
1291587063,2,NA,NA,NA,NA,4
1291725723,2,NA,NA,NA,NA,4
1289895921,2,NA,NA,NA,NA,3
1291798373,2,NA,NA,NA,NA,4
1291541347,2,NA,NA,NA,NA,3
1291582773,2,NA,NA,NA,NA,4
1291765799,2,NA,NA,NA,NA,2
1291084817,2,NA,NA,NA,NA,3
1291805491,2,NA,NA,NA,NA,4
1290988527,2,NA,NA,NA,NA,4
1291771169,2,NA,NA,NA,NA,4
1291825173,2,NA,NA,NA,NA,4
1291859463,2,NA,NA,NA,NA,2
1289767875,2,NA,NA,NA,NA,4
1291671749,2,NA,NA,NA,NA,4
1291621003,2,NA,NA,NA,NA,3
1291760755,2,NA,NA,NA,NA,NA
1291408485,2,NA,NA,NA,NA,4
1291216071,2,NA,NA,NA,NA,3
1291785739,2,NA,NA,NA,NA,3
1291040415,2,NA,NA,NA,NA,NA
1289251913,2,NA,NA,NA,NA,3
1291040373,2,NA,NA,NA,NA,4
1291163535,2,NA,NA,NA,NA,1
1290933241,2,NA,NA,NA,NA,2
1291030351,2,NA,NA,NA,NA,4
1291216383,2,NA,NA,NA,NA,2
1291489831,2,NA,NA,NA,NA,3
1291984245,2,NA,NA,NA,NA,3
1291766081,2,NA,NA,NA,NA,NA
1291766077,2,NA,NA,NA,NA,3
1289500637,2,NA,NA,NA,NA,2
1290988699,2,NA,NA,NA,NA,3
1291973573,2,NA,NA,NA,NA,2
1291621001,2,NA,NA,NA,NA,4
1292073371,2,NA,NA,NA,NA,3
1292034615,2,NA,NA,NA,NA,4
1292073469,2,NA,NA,NA,NA,NA
1291040773,2,NA,NA,NA,NA,4
1291171003,2,NA,NA,NA,NA,4
1291206649,2,NA,NA,NA,NA,2
1291586773,2,NA,NA,NA,NA,3
1291984915,2,NA,NA,NA,NA,4
1292076677,2,NA,NA,NA,NA,NA
1291760699,2,NA,NA,NA,NA,4
1291216535,2,NA,NA,NA,NA,4
1292116169,2,NA,NA,NA,NA,2
1292034609,2,NA,NA,NA,NA,4
1292126145,2,NA,NA,NA,NA,3
1292116167,2,NA,NA,NA,NA,3
1292166927,2,NA,NA,NA,NA,4
1291933507,2,NA,NA,NA,NA,3
1290988653,2,NA,NA,NA,NA,3
1292073391,2,NA,NA,NA,NA,3
1291127517,2,NA,NA,NA,NA,4
1289895923,2,NA,NA,NA,NA,3
1292073291,2,NA,NA,NA,NA,4
1291489447,2,NA,NA,NA,NA,4
1289059173,2,NA,NA,NA,NA,3
1292126713,2,NA,NA,NA,NA,NA
1292381075,2,NA,NA,NA,NA,3
1291170999,2,NA,NA,NA,NA,3
1292899921,2,NA,NA,NA,NA,3
1293011879,2,NA,NA,NA,NA,4
1293157475,2,NA,NA,NA,NA,3
1293157321,2,NA,NA,NA,NA,3
1290888837,2,NA,NA,NA,NA,2
1292073499,2,NA,NA,NA,NA,4
1288914305,2,NA,NA,NA,NA,4
1289585867,2,NA,NA,NA,NA,4
1291216263,2,NA,NA,NA,NA,4
1291077003,2,NA,NA,NA,NA,4
1293083961,2,NA,NA,NA,NA,4
1291163723,2,NA,NA,NA,NA,3
1293451105,2,NA,NA,NA,NA,NA
1291206793,2,NA,NA,NA,NA,3
1291937661,2,NA,NA,NA,NA,2
1293503933,2,NA,NA,NA,NA,4
1290879691,2,NA,NA,NA,NA,NA
1291806121,2,NA,NA,NA,NA,4
1291171441,2,NA,NA,NA,NA,2
1291368363,2,NA,NA,NA,NA,2
1293159553,2,NA,NA,NA,NA,4
1291671619,2,NA,NA,NA,NA,4
1291232005,2,NA,NA,NA,NA,4
1291539785,2,NA,NA,NA,NA,4
1291524391,2,NA,NA,NA,NA,4
1292126723,2,NA,NA,NA,NA,2
1291076425,2,NA,NA,NA,NA,3
1292162105,2,NA,NA,NA,NA,3
1291937509,2,NA,NA,NA,NA,NA
1291170193,2,NA,NA,NA,NA,NA
1291337155,2,NA,NA,NA,NA,NA
1293747059,2,NA,NA,NA,NA,3
1291725927,2,NA,NA,NA,NA,2
1286443653,2,NA,NA,NA,NA,4
1293753143,2,NA,NA,NA,NA,NA
1292034429,2,NA,NA,NA,NA,4
1291937665,2,NA,NA,NA,NA,2
1293231081,2,NA,NA,NA,NA,4
1289021961,2,NA,NA,NA,NA,4
1293230955,2,NA,NA,NA,NA,4
1293764517,2,NA,NA,NA,NA,NA
1291718449,2,NA,NA,NA,NA,3
1293459237,2,NA,NA,NA,NA,4
1293382385,2,NA,NA,NA,NA,3
1293459175,2,NA,NA,NA,NA,4
1293305175,2,NA,NA,NA,NA,1
1292077549,2,NA,NA,NA,NA,3
1293459067,2,NA,NA,NA,NA,3
1291760765,2,NA,NA,NA,NA,2
1293382311,2,NA,NA,NA,NA,4
1293451555,2,NA,NA,NA,NA,4
1293451627,2,NA,NA,NA,NA,4
1293534213,2,NA,NA,NA,NA,2
1293235129,2,NA,NA,NA,NA,NA
1293305071,2,NA,NA,NA,NA,4
1288861213,2,NA,NA,NA,NA,1
1293814493,2,NA,NA,NA,NA,3
1293459241,2,NA,NA,NA,NA,3
1293888203,2,NA,NA,NA,NA,2
1293451621,2,NA,NA,NA,NA,4
1293814485,2,NA,NA,NA,NA,1
1293679597,2,NA,NA,NA,NA,4
1293943621,2,NA,NA,NA,NA,3
1293554023,2,NA,NA,NA,NA,NA
1293941705,2,NA,NA,NA,NA,3
1291076195,2,NA,NA,NA,NA,4
1293886525,2,NA,NA,NA,NA,NA
1293958467,2,NA,NA,NA,NA,3
1293850361,2,NA,NA,NA,NA,4
1293814431,2,NA,NA,NA,NA,NA
1293941795,2,NA,NA,NA,NA,3
1293851329,2,NA,NA,NA,NA,3
1293849143,2,NA,NA,NA,NA,3
1293887263,2,NA,NA,NA,NA,3
1293814465,2,NA,NA,NA,NA,3
1293962593,2,NA,NA,NA,NA,4
1293850381,2,NA,NA,NA,NA,4
1293886965,2,NA,NA,NA,NA,2
1293996693,2,NA,NA,NA,NA,4
1293995239,2,NA,NA,NA,NA,4
1294026351,2,NA,NA,NA,NA,4
1294025511,2,NA,NA,NA,NA,2
1293307861,2,NA,NA,NA,NA,2
1293941751,2,NA,NA,NA,NA,4
1294053125,2,NA,NA,NA,NA,3
1293814475,2,NA,NA,NA,NA,2
1293962019,2,NA,NA,NA,NA,4
1293887309,2,NA,NA,NA,NA,1
1294059705,2,NA,NA,NA,NA,4
1294126967,2,NA,NA,NA,NA,3
1293943039,2,NA,NA,NA,NA,4
1293943455,2,NA,NA,NA,NA,3
1293588733,2,NA,NA,NA,NA,2
1294059681,2,NA,NA,NA,NA,3
1293996705,2,NA,NA,NA,NA,3
1293850383,2,NA,NA,NA,NA,4
1293850911,2,NA,NA,NA,NA,4
1293995399,2,NA,NA,NA,NA,2
1293961993,2,NA,NA,NA,NA,3
1293962001,2,NA,NA,NA,NA,NA
1293678701,2,NA,NA,NA,NA,3
1293459157,2,NA,NA,NA,NA,NA
1293850371,2,NA,NA,NA,NA,2
1293962029,2,NA,NA,NA,NA,2
1294085691,2,NA,NA,NA,NA,4
1293235047,2,NA,NA,NA,NA,4
1293850999,2,NA,NA,NA,NA,3
1293941791,2,NA,NA,NA,NA,NA
1293850345,2,NA,NA,NA,NA,3
1294094857,2,NA,NA,NA,NA,4
1293451631,2,NA,NA,NA,NA,4
1294126973,2,NA,NA,NA,NA,4
1293850333,2,NA,NA,NA,NA,3
1294025033,2,NA,NA,NA,NA,3
1293850507,2,NA,NA,NA,NA,4
1293887293,2,NA,NA,NA,NA,4
1293451617,2,NA,NA,NA,NA,4
1293638421,2,NA,NA,NA,NA,4
1289021923,2,NA,NA,NA,NA,2
1293231001,2,NA,NA,NA,NA,4
1294422857,2,NA,NA,NA,NA,3
1293850743,2,NA,NA,NA,NA,1
1293962121,2,NA,NA,NA,NA,3
1293962637,2,NA,NA,NA,NA,4
1294385741,2,NA,NA,NA,NA,2
1294025077,2,NA,NA,NA,NA,1
1294059695,2,NA,NA,NA,NA,NA
1293813387,2,NA,NA,NA,NA,3
1293814439,2,NA,NA,NA,NA,NA
1270984455,2,NA,NA,NA,NA,2
1293850697,2,NA,NA,NA,NA,3
1294209993,2,NA,NA,NA,NA,4
1293961989,2,NA,NA,NA,NA,3
1293814411,2,NA,NA,NA,NA,3
1293679579,2,NA,NA,NA,NA,4
1293996725,2,NA,NA,NA,NA,3
1294059691,2,NA,NA,NA,NA,NA
1293961615,2,NA,NA,NA,NA,4
1293849597,2,NA,NA,NA,NA,NA
1293815489,2,NA,NA,NA,NA,1
1293814435,2,NA,NA,NA,NA,4
1294597843,2,NA,NA,NA,NA,3
1293813861,2,NA,NA,NA,NA,NA
1293815395,2,NA,NA,NA,NA,4
1294158589,2,NA,NA,NA,NA,1
1292073471,2,NA,NA,NA,NA,2
1293998065,2,NA,NA,NA,NA,3
1293886545,2,NA,NA,NA,NA,1
1293231113,2,NA,NA,NA,NA,3
1295233297,2,NA,NA,NA,NA,4
1293887277,2,NA,NA,NA,NA,3
1293941723,2,NA,NA,NA,NA,NA
1295285621,2,NA,NA,NA,NA,3
1293378947,2,NA,NA,NA,NA,4
1293850379,2,NA,NA,NA,NA,4
1293961995,2,NA,NA,NA,NA,4
1293813761,2,NA,NA,NA,NA,2
1295373679,2,NA,NA,NA,NA,4
1293941775,2,NA,NA,NA,NA,4
1295342893,2,NA,NA,NA,NA,4
1295373671,2,NA,NA,NA,NA,4
1290932923,2,NA,NA,NA,NA,3
1293961991,2,NA,NA,NA,NA,4
1294059847,2,NA,NA,NA,NA,3
1293588685,2,NA,NA,NA,NA,4
1294025079,2,NA,NA,NA,NA,2
1293850373,2,NA,NA,NA,NA,4
1295434823,2,NA,NA,NA,NA,4
1295446045,2,NA,NA,NA,NA,4
1295434829,2,NA,NA,NA,NA,4
1295545143,2,NA,NA,NA,NA,NA
1293812271,2,NA,NA,NA,NA,NA
1293887311,2,NA,NA,NA,NA,4
1295552841,2,NA,NA,NA,NA,4
1293961999,2,NA,NA,NA,NA,4
1293887577,2,NA,NA,NA,NA,3
1293850795,2,NA,NA,NA,NA,3
1293962533,2,NA,NA,NA,NA,4
1293997795,2,NA,NA,NA,NA,3
1293814423,2,NA,NA,NA,NA,NA
1293638507,2,NA,NA,NA,NA,3
1293937671,2,NA,NA,NA,NA,2
1293996721,2,NA,NA,NA,NA,2
1295434749,2,NA,NA,NA,NA,4
1295651433,2,NA,NA,NA,NA,2
1294023885,2,NA,NA,NA,NA,4
1293940113,2,NA,NA,NA,NA,3
1295687531,2,NA,NA,NA,NA,3
1293887265,2,NA,NA,NA,NA,NA
1288999657,2,NA,NA,NA,NA,4
1294209989,2,NA,NA,NA,NA,3
1293942899,2,NA,NA,NA,NA,4
1293533931,2,NA,NA,NA,NA,3
1295342913,2,NA,NA,NA,NA,3
1293812429,2,NA,NA,NA,NA,3
1295692039,2,NA,NA,NA,NA,4
1294059701,2,NA,NA,NA,NA,4
1293996737,2,NA,NA,NA,NA,3
1293814409,2,NA,NA,NA,NA,4
1293996747,2,NA,NA,NA,NA,NA
1291163527,2,NA,NA,NA,NA,4
1295778839,2,NA,NA,NA,NA,1
1295673643,2,NA,NA,NA,NA,3
1295829199,2,NA,NA,NA,NA,NA
1291663301,2,NA,NA,NA,NA,4
1293850355,2,NA,NA,NA,NA,2
1293996313,2,NA,NA,NA,NA,NA
1295697973,2,NA,NA,NA,NA,4
1293887281,2,NA,NA,NA,NA,4
1291831133,2,NA,NA,NA,NA,4
1293850359,2,NA,NA,NA,NA,1
1293962011,2,NA,NA,NA,NA,3
1293887275,2,NA,NA,NA,NA,3
1293814491,2,NA,NA,NA,NA,2
1293996699,2,NA,NA,NA,NA,4
1293814731,2,NA,NA,NA,NA,4
1296004697,2,NA,NA,NA,NA,4
1293888223,2,NA,NA,NA,NA,1
1289723693,2,NA,NA,NA,NA,4
1296051499,2,NA,NA,NA,NA,4
1295997547,2,NA,NA,NA,NA,1
1296084367,2,NA,NA,NA,NA,3
1295342899,2,NA,NA,NA,NA,NA
1293942297,2,NA,NA,NA,NA,3
1293887283,2,NA,NA,NA,NA,3
1296127797,2,NA,NA,NA,NA,4
1293814427,2,NA,NA,NA,NA,4
1295498851,2,NA,NA,NA,NA,NA
1296128379,2,NA,NA,NA,NA,2
1296121847,2,NA,NA,NA,NA,1
1296063129,2,NA,NA,NA,NA,3
1296158719,2,NA,NA,NA,NA,3
1296163403,2,NA,NA,NA,NA,3
1296157963,2,NA,NA,NA,NA,4
1295997549,2,NA,NA,NA,NA,3
1294025081,2,NA,NA,NA,NA,4
1296196605,2,NA,NA,NA,NA,3
1296188567,2,NA,NA,NA,NA,3
1296201509,2,NA,NA,NA,NA,4
1295342909,2,NA,NA,NA,NA,4
1296121841,2,NA,NA,NA,NA,4
1296243345,2,NA,NA,NA,NA,4
1295373665,2,NA,NA,NA,NA,4
1293812663,2,NA,NA,NA,NA,3
1296188569,2,NA,NA,NA,NA,3
1296279935,2,NA,NA,NA,NA,NA
1296234029,2,NA,NA,NA,NA,NA
1296246671,2,NA,NA,NA,NA,NA
1296082017,2,NA,NA,NA,NA,1
1289600411,2,NA,NA,NA,NA,4
1293814949,2,NA,NA,NA,NA,4
1296280013,2,NA,NA,NA,NA,2
1296289565,2,NA,NA,NA,NA,4
1296376673,2,NA,NA,NA,NA,NA
1296365649,2,NA,NA,NA,NA,1
1296188643,2,NA,NA,NA,NA,4
1293888033,2,NA,NA,NA,NA,4
1296319213,2,NA,NA,NA,NA,1
1293996741,2,NA,NA,NA,NA,3
1296201515,2,NA,NA,NA,NA,4
1296330769,2,NA,NA,NA,NA,2
1296444369,2,NA,NA,NA,NA,3
1296289573,2,NA,NA,NA,NA,3
1296459599,2,NA,NA,NA,NA,4
1296330835,2,NA,NA,NA,NA,NA
1296188651,2,NA,NA,NA,NA,4
1293850387,2,NA,NA,NA,NA,NA
1296457583,2,NA,NA,NA,NA,3
1296493851,2,NA,NA,NA,NA,3
1296289571,2,NA,NA,NA,NA,NA
1296496313,2,NA,NA,NA,NA,3
1296535025,2,NA,NA,NA,NA,NA
1296319147,2,NA,NA,NA,NA,3
1296037707,2,NA,NA,NA,NA,2
1296531345,2,NA,NA,NA,NA,3
1291887787,2,NA,NA,NA,NA,2
1296319151,2,NA,NA,NA,NA,3
1296537831,2,NA,NA,NA,NA,NA
1296574565,2,NA,NA,NA,NA,3
1296537839,2,NA,NA,NA,NA,3
1295342895,2,NA,NA,NA,NA,3
1296590645,2,NA,NA,NA,NA,2
1296574559,2,NA,NA,NA,NA,3
1296537833,2,NA,NA,NA,NA,3
1296246673,2,NA,NA,NA,NA,NA
1296121867,2,NA,NA,NA,NA,4
1296590647,2,NA,NA,NA,NA,3
1296457567,2,NA,NA,NA,NA,4
1295392467,2,NA,NA,NA,NA,1
1296621005,2,NA,NA,NA,NA,NA
1296449801,2,NA,NA,NA,NA,3
1296873223,2,NA,NA,NA,NA,NA
1295602765,2,NA,NA,NA,NA,4
1296620873,2,NA,NA,NA,NA,3
1296449809,2,NA,NA,NA,NA,4
1296574537,2,NA,NA,NA,NA,4
1296246647,2,NA,NA,NA,NA,3
1297352241,2,NA,NA,NA,NA,3
1296409037,2,NA,NA,NA,NA,3
1296142049,2,NA,NA,NA,NA,4
1296188645,2,NA,NA,NA,NA,4
1293851343,2,NA,NA,NA,NA,3
1295673593,2,NA,NA,NA,NA,3
1296531333,2,NA,NA,NA,NA,3
1297505081,2,NA,NA,NA,NA,2
1297504893,2,NA,NA,NA,NA,4
1296279995,2,NA,NA,NA,NA,4
1293851349,2,NA,NA,NA,NA,4
1297645307,2,NA,NA,NA,NA,4
1293235051,2,NA,NA,NA,NA,4
1297719529,2,NA,NA,NA,NA,NA
1296037721,2,NA,NA,NA,NA,NA
1297648231,2,NA,NA,NA,NA,3
1297776737,2,NA,NA,NA,NA,NA
1297440665,2,NA,NA,NA,NA,3
1296378433,2,NA,NA,NA,NA,3
1297629025,2,NA,NA,NA,NA,4
1296246657,2,NA,NA,NA,NA,NA
1293997343,2,NA,NA,NA,NA,4
1296063121,2,NA,NA,NA,NA,3
1296006607,2,NA,NA,NA,NA,4
1289849591,2,NA,NA,NA,NA,2
1296496305,2,NA,NA,NA,NA,4
1298191897,2,NA,NA,NA,NA,4
1296246649,2,NA,NA,NA,NA,3
1296489811,2,NA,NA,NA,NA,2
1298263559,2,NA,NA,NA,NA,NA
1298628601,2,NA,NA,NA,NA,3
1296590643,2,NA,NA,NA,NA,4
1296531343,2,NA,NA,NA,NA,3
1296457679,2,NA,NA,NA,NA,4
1296537849,2,NA,NA,NA,NA,4
1296409015,2,NA,NA,NA,NA,4
1293997203,2,NA,NA,NA,NA,3
1296537859,2,NA,NA,NA,NA,NA
1298891523,2,NA,NA,NA,NA,4
1298738323,2,NA,NA,NA,NA,3
1298926845,2,NA,NA,NA,NA,3
1296590541,2,NA,NA,NA,NA,3
1298825785,2,NA,NA,NA,NA,NA
1298926839,2,NA,NA,NA,NA,NA
1296280001,2,NA,NA,NA,NA,3
1299064299,2,NA,NA,NA,NA,3
1296620997,2,NA,NA,NA,NA,4
1298628815,2,NA,NA,NA,NA,4
1299153969,2,NA,NA,NA,NA,3
1297380617,2,NA,NA,NA,NA,4
1299167423,2,NA,NA,NA,NA,4
1286165837,2,NA,NA,NA,NA,NA
1299315725,2,NA,NA,NA,NA,4
1299312885,2,NA,NA,NA,NA,4
1297620691,2,NA,NA,NA,NA,NA
1298797743,2,NA,NA,NA,NA,NA
1299312857,2,NA,NA,NA,NA,3
1299419901,2,NA,NA,NA,NA,4
