"id","wave","y","health","gender","age","edu","hinc"
"1289327061",3,4,3,2,67,4,2
"1289682801",3,2,5,1,70,6,4
"1289500635",3,4,5,2,69,4,5
"1289207869",3,3,3,2,27,7,10
"1289716309",3,4,4,2,48,2,7
"1289685281",3,4,3,1,30,4,10
"1289281447",3,4,4,1,74,6,NA
"1289281431",3,4,5,1,70,6,5
"1289720445",3,1,4,2,32,4,NA
"1289719309",3,1,3,1,49,4,NA
"1289720487",3,4,3,2,43,6,8
"1289251875",3,4,5,1,67,4,6
"1289713711",3,3,4,1,72,6,NA
"1289734547",3,4,3,1,33,6,4
"1289729699",3,4,4,1,63,1,7
"1289419307",3,4,4,1,31,6,6
"1289022131",3,4,4,1,64,5,6
"1289775575",3,4,4,2,55,4,3
"1289281317",3,4,4,1,41,7,11
"1289192649",3,4,5,2,67,7,11
"1289685465",3,NA,4,2,67,1,3
"1289040599",3,1,5,1,67,6,5
"1289719205",3,2,5,2,50,6,11
"1289500651",3,4,5,2,21,3,10
"1289856893",3,2,4,1,24,3,NA
"1289638497",3,4,4,1,59,4,3
"1289895113",3,3,3,2,21,2,1
"1289123807",3,3,4,2,44,5,NA
"1289856899",3,3,4,1,30,6,10
"1289901123",3,4,4,2,36,6,8
"1289500663",3,1,3,2,33,1,5
"1289811721",3,4,5,2,47,7,11
"1289856671",3,4,5,2,35,7,8
"1289905739",3,3,3,2,62,4,4
"1289151285",3,NA,3,2,49,5,9
"1289974839",3,NA,4,2,21,2,NA
"1289856761",3,NA,NA,NA,NA,NA,NA
"1289995335",3,3,5,2,26,7,6
"1290001011",3,3,4,1,58,4,7
"1290048341",3,3,3,1,76,7,NA
"1290048635",3,3,3,1,77,1,3
"1290143951",3,4,4,2,69,4,4
"1290186999",3,4,5,2,37,4,6
"1290224275",3,4,4,1,21,3,NA
"1290366953",3,4,5,2,52,7,7
"1290384763",3,4,4,2,79,3,NA
"1290529873",3,3,4,1,32,5,4
"1290785061",3,4,4,1,29,7,NA
"1290887767",3,3,4,2,22,2,2
"1290888817",3,3,3,2,56,7,11
"1290903879",3,4,4,1,57,6,3
"1290934839",3,4,2,1,58,6,5
"1290939373",3,3,3,1,70,4,4
"1290955311",3,2,1,1,70,1,3
"1290982997",3,3,2,1,46,4,3
"1290933331",3,4,4,2,38,4,11
"1290999125",3,4,3,1,27,6,7
"1290981737",3,1,5,1,49,1,NA
"1290982005",3,3,4,2,71,7,NA
"1290988237",3,4,2,2,61,6,5
"1289600651",3,4,2,2,59,4,6
"1290988743",3,4,5,1,52,3,10
"1291030795",3,4,3,2,67,6,6
"1290933437",3,NA,NA,NA,NA,NA,NA
"1289895925",3,4,4,2,28,NA,NA
"1291030791",3,3,3,1,77,6,NA
"1290939377",3,3,5,1,56,4,3
"1291030749",3,3,5,2,66,4,7
"1290933103",3,3,4,2,67,4,5
"1291030811",3,1,3,1,73,6,NA
"1291030803",3,3,3,1,63,2,6
"1291058785",3,4,3,2,22,3,NA
"1291082949",3,4,3,1,21,2,1
"1291076549",3,4,3,2,59,6,11
"1290988729",3,NA,5,2,24,6,2
"1273629877",3,4,4,2,79,5,7
"1291121925",3,4,2,2,65,4,3
"1291030771",3,3,3,1,70,6,NA
"1291127903",3,1,3,2,47,4,7
"1291147235",3,4,5,1,57,5,10
"1291148849",3,4,3,2,64,5,6
"1291040751",3,2,3,1,31,6,5
"1291076583",3,3,4,2,68,5,3
"1291040595",3,3,4,2,58,7,11
"1291076847",3,4,3,2,69,6,5
"1291167533",3,3,5,2,70,6,5
"1289251917",3,3,3,1,31,7,5
"1290939145",3,4,5,2,60,5,6
"1291040309",3,3,3,2,57,4,11
"1288666529",3,4,5,1,26,4,11
"1291163733",3,2,3,2,51,6,5
"1289849559",3,4,4,2,55,2,8
"1289021999",3,2,4,2,60,6,11
"1291206873",3,3,4,2,72,4,6
"1289856875",3,3,4,2,67,4,4
"1291029369",3,3,2,1,58,4,7
"1291040753",3,4,3,1,32,4,7
"1291121921",3,3,5,1,56,5,NA
"1291219953",3,3,3,2,72,3,5
"1289419299",3,2,4,2,85,6,4
"1291040761",3,4,4,2,72,6,7
"1289340951",3,3,2,2,71,4,4
"1291216539",3,4,4,2,64,6,10
"1290981385",3,4,4,2,43,7,4
"1291257335",3,3,5,2,26,3,NA
"1289192647",3,4,3,2,68,6,7
"1290981745",3,4,5,2,61,1,8
"1291076643",3,2,5,2,70,6,NA
"1290981997",3,NA,NA,NA,NA,NA,NA
"1290888823",3,4,3,2,55,4,3
"1291260587",3,2,4,1,53,6,7
"1291030775",3,4,4,1,72,2,6
"1289151119",3,4,5,2,48,5,5
"1291040695",3,2,5,2,59,7,8
"1291040757",3,4,3,1,57,4,4
"1291077005",3,3,3,1,78,7,5
"1291040769",3,NA,2,1,48,4,2
"1291121927",3,2,4,2,67,6,4
"1291030769",3,4,4,1,26,7,2
"1290933449",3,4,3,2,63,4,8
"1291299811",3,NA,4,2,78,7,8
"1289856891",3,1,3,1,77,6,NA
"1291332997",3,NA,3,2,32,6,NA
"1291127163",3,4,3,2,55,7,6
"1291334601",3,3,3,1,68,7,NA
"1290938991",3,4,5,1,64,7,5
"1291331389",3,3,4,1,48,4,9
"1291040125",3,2,5,2,62,7,11
"1291231979",3,4,5,1,56,6,9
"1290888815",3,3,3,1,23,1,1
"1289856889",3,3,4,1,24,4,5
"1290988671",3,4,4,1,56,5,8
"1291030753",3,3,3,2,63,5,3
"1291040763",3,4,3,2,56,6,8
"1291337157",3,4,4,2,26,6,1
"1291389957",3,3,5,2,77,7,6
"1291388569",3,2,4,1,30,6,NA
"1291405521",3,3,4,1,25,5,NA
"1291406037",3,3,3,2,32,2,3
"1290988685",3,4,3,2,55,3,2
"1291407747",3,4,4,2,77,5,8
"1291408431",3,4,3,2,72,4,4
"1290988807",3,3,4,2,69,7,NA
"1291121527",3,NA,5,1,58,6,NA
"1291030783",3,4,2,2,64,1,5
"1289856879",3,4,2,1,56,4,11
"1291084131",3,4,2,2,62,6,4
"1291451557",3,4,2,2,69,4,2
"1289251915",3,4,3,2,73,4,3
"1291284453",3,3,4,1,27,6,8
"1291121933",3,4,5,1,26,7,3
"1291489707",3,3,NA,2,43,4,7
"1291502871",3,4,3,1,25,6,1
"1291040775",3,4,3,1,19,1,NA
"1291030779",3,4,4,2,73,2,8
"1291030761",3,4,4,1,70,2,5
"1290933455",3,3,4,1,55,8,NA
"1291163721",3,4,4,2,31,7,2
"1291040459",3,1,4,2,69,8,NA
"1290988667",3,3,5,1,58,4,8
"1291539979",3,4,5,2,65,4,8
"1289685429",3,1,2,2,80,6,4
"1291127911",3,4,4,2,27,4,8
"1291582047",3,3,2,1,25,7,2
"1290981885",3,3,5,2,47,4,4
"1291597013",3,4,3,1,37,6,2
"1291084947",3,4,3,1,33,7,2
"1290939265",3,3,4,1,46,3,NA
"1291030755",3,2,4,2,72,7,5
"1291076681",3,3,5,1,41,6,NA
"1291207011",3,1,5,1,56,5,NA
"1291121439",3,4,5,2,46,4,7
"1291524753",3,1,4,2,75,6,7
"1291627721",3,4,3,1,76,1,NA
"1288861133",3,2,4,1,76,5,4
"1290981637",3,4,4,2,68,4,6
"1291587135",3,3,4,2,67,6,NA
"1291665661",3,4,4,1,31,7,4
"1291621007",3,3,4,1,69,6,4
"1291300631",3,2,2,1,46,6,5
"1290988677",3,2,4,2,70,4,2
"1291489835",3,4,5,2,55,4,11
"1291524465",3,4,2,1,67,6,3
"1291127173",3,2,2,1,37,7,1
"1291736639",3,4,4,1,24,2,2
"1291029483",3,3,5,2,57,3,6
"1291718313",3,4,3,2,53,4,5
"1291671605",3,4,1,1,42,1,NA
"1290939283",3,NA,3,1,66,6,5
"1291127871",3,4,5,1,78,4,2
"1291621005",3,4,3,1,68,1,NA
"1291408459",3,4,5,1,77,6,6
"1291725929",3,4,3,1,74,2,3
"1289500667",3,4,5,2,76,1,4
"1291671751",3,2,3,1,70,5,2
"1290938751",3,4,3,2,46,7,7
"1290987503",3,3,4,2,49,6,9
"1291030733",3,4,4,1,51,6,8
"1291587063",3,4,5,2,71,6,8
"1291725723",3,3,4,1,54,5,10
"1289895921",3,3,5,1,27,7,4
"1291798373",3,3,4,2,25,5,8
"1291541347",3,3,5,2,23,2,3
"1291582773",3,4,5,1,48,6,5
"1291765799",3,2,2,1,56,1,9
"1291084817",3,4,3,1,43,6,7
"1291805491",3,4,3,2,33,7,3
"1290988527",3,4,2,1,52,7,11
"1291771169",3,4,4,2,25,1,NA
"1291825173",3,4,4,1,72,7,7
"1291859463",3,2,5,2,27,3,NA
"1289767875",3,4,5,2,63,4,5
"1291671749",3,4,4,1,76,6,8
"1291621003",3,4,5,1,61,7,11
"1291760755",3,NA,NA,NA,NA,NA,NA
"1291408485",3,4,4,2,45,7,10
"1291216071",3,3,4,1,43,6,10
"1291785739",3,3,3,2,63,4,7
"1291040415",3,NA,5,1,61,5,NA
"1289251913",3,3,4,1,62,6,NA
"1291040373",3,4,4,1,68,6,NA
"1291163535",3,1,4,2,56,6,6
"1290933241",3,2,3,2,51,4,3
"1291030351",3,4,5,2,54,6,6
"1291216383",3,2,5,1,64,6,5
"1291489831",3,3,4,2,68,6,10
"1291984245",3,3,4,1,35,NA,3
"1291766081",3,4,1,1,66,5,3
"1291766077",3,3,3,2,73,6,7
"1289500637",3,2,3,1,66,5,4
"1290988699",3,2,3,1,21,5,NA
"1291973573",3,2,4,1,74,6,3
"1291621001",3,4,5,1,69,6,NA
"1292073371",3,4,4,1,44,4,4
"1292034615",3,4,2,2,56,7,11
"1292073469",3,NA,NA,2,26,NA,NA
"1291040773",3,4,3,1,64,6,3
"1291171003",3,4,5,2,58,4,3
"1291206649",3,1,3,2,61,1,7
"1291586773",3,4,2,2,67,4,NA
"1291984915",3,4,NA,2,60,7,11
"1292076677",3,1,5,1,21,2,NA
"1291760699",3,3,3,2,39,4,8
"1291216535",3,NA,4,2,64,5,4
"1292116169",3,2,5,1,72,7,6
"1292034609",3,4,5,2,73,7,6
"1292126145",3,3,3,2,63,6,NA
"1292116167",3,2,4,1,51,7,NA
"1292166927",3,4,4,2,25,7,4
"1291933507",3,3,4,2,44,4,6
"1290988653",3,3,2,1,75,5,3
"1292073391",3,3,4,2,46,5,9
"1291127517",3,NA,4,1,49,4,10
"1289895923",3,3,4,1,44,5,7
"1292073291",3,4,2,1,60,7,3
"1291489447",3,NA,NA,NA,NA,NA,NA
"1289059173",3,3,4,2,42,6,9
"1292126713",3,3,4,2,70,4,NA
"1292381075",3,3,5,1,65,7,NA
"1291170999",3,3,3,2,22,2,10
"1292899921",3,4,3,1,48,5,NA
"1293011879",3,4,3,2,25,4,4
"1293157475",3,NA,3,2,30,6,2
"1293157321",3,3,4,1,28,6,NA
"1290888837",3,3,5,1,70,5,3
"1292073499",3,4,3,2,57,4,8
"1288914305",3,4,4,2,53,6,11
"1289585867",3,4,3,2,39,5,9
"1291216263",3,4,5,1,60,6,4
"1291077003",3,4,4,1,26,6,3
"1293083961",3,4,3,1,57,6,8
"1291163723",3,2,3,2,55,4,5
"1293451105",3,4,4,2,21,2,11
"1291206793",3,3,3,2,43,7,11
"1291937661",3,3,5,2,78,6,7
"1293503933",3,4,4,2,57,6,5
"1290879691",3,4,5,2,75,3,4
"1291806121",3,3,4,2,65,7,11
"1291171441",3,2,4,2,62,5,7
"1291368363",3,2,3,2,65,6,4
"1293159553",3,NA,NA,NA,NA,NA,NA
"1291671619",3,4,3,2,43,1,5
"1291232005",3,4,4,1,38,6,8
"1291539785",3,4,4,2,72,4,NA
"1291524391",3,4,5,2,61,7,11
"1292126723",3,2,4,2,77,6,5
"1291076425",3,3,5,1,41,5,8
"1292162105",3,3,4,1,70,6,NA
"1291937509",3,NA,3,1,53,5,3
"1291170193",3,NA,4,1,30,7,4
"1291337155",3,1,2,2,77,4,4
"1293747059",3,3,2,2,25,2,2
"1291725927",3,3,3,2,51,4,NA
"1286443653",3,4,4,2,33,3,2
"1293753143",3,4,4,2,38,6,2
"1292034429",3,4,2,2,58,1,6
"1291937665",3,2,3,1,75,6,4
"1293231081",3,4,4,2,39,5,8
"1289021961",3,4,5,1,20,3,NA
"1293230955",3,4,4,2,64,4,10
"1293764517",3,NA,4,1,76,5,4
"1291718449",3,3,4,1,18,1,7
"1293459237",3,4,4,2,34,7,11
"1293382385",3,3,5,2,40,4,4
"1293459175",3,4,5,2,62,1,8
"1293305175",3,1,4,2,59,7,8
"1292077549",3,4,4,1,28,2,3
"1293459067",3,4,5,1,59,7,5
"1291760765",3,3,4,2,59,4,3
"1293382311",3,4,5,2,68,7,11
"1293451555",3,4,4,2,54,4,9
"1293451627",3,4,4,1,41,6,2
"1293534213",3,3,4,1,25,6,2
"1293235129",3,3,4,1,64,6,8
"1293305071",3,NA,NA,NA,NA,NA,NA
"1288861213",3,1,5,1,48,2,4
"1293814493",3,3,5,1,53,6,NA
"1293459241",3,3,2,1,57,4,3
"1293888203",3,2,4,2,40,6,6
"1293451621",3,4,4,2,77,4,3
"1293814485",3,2,4,1,65,6,6
"1293679597",3,4,4,2,55,1,8
"1293943621",3,3,3,2,54,7,8
"1293554023",3,4,4,1,70,6,4
"1293941705",3,2,2,1,55,6,NA
"1291076195",3,4,4,2,57,6,NA
"1293886525",3,4,5,2,35,7,11
"1293958467",3,3,5,2,72,1,3
"1293850361",3,4,2,1,37,NA,NA
"1293814431",3,3,4,1,34,6,7
"1293941795",3,3,3,2,55,7,7
"1293851329",3,3,4,2,50,4,NA
"1293849143",3,3,3,1,40,1,NA
"1293887263",3,3,4,2,69,4,2
"1293814465",3,3,4,1,25,2,NA
"1293962593",3,4,3,1,51,6,3
"1293850381",3,4,5,2,46,7,11
"1293886965",3,3,3,1,38,7,11
"1293996693",3,4,5,2,77,1,4
"1293995239",3,4,5,2,48,6,4
"1294026351",3,NA,NA,1,42,4,NA
"1294025511",3,NA,5,1,66,6,4
"1293307861",3,4,4,2,45,7,4
"1293941751",3,4,3,1,39,1,6
"1294053125",3,3,3,1,63,2,2
"1293814475",3,2,4,1,73,1,5
"1293962019",3,4,5,1,71,6,3
"1293887309",3,1,4,1,70,6,2
"1294059705",3,4,3,1,63,6,11
"1294126967",3,4,5,2,55,6,9
"1293943039",3,4,4,2,39,6,8
"1293943455",3,NA,NA,NA,NA,NA,NA
"1293588733",3,2,5,1,47,2,6
"1294059681",3,4,5,1,53,5,7
"1293996705",3,3,4,1,48,4,NA
"1293850383",3,4,4,1,70,6,3
"1293850911",3,4,5,2,37,7,11
"1293995399",3,2,5,2,62,3,7
"1293961993",3,3,3,1,56,4,3
"1293962001",3,3,4,1,29,6,8
"1293678701",3,3,5,1,65,6,10
"1293459157",3,4,3,1,49,4,11
"1293850371",3,2,4,1,45,7,11
"1293962029",3,2,4,2,57,5,11
"1294085691",3,4,NA,2,49,1,4
"1293235047",3,4,4,1,73,7,NA
"1293850999",3,3,4,1,70,4,5
"1293941791",3,NA,NA,NA,NA,NA,NA
"1293850345",3,3,4,1,37,6,10
"1294094857",3,3,5,1,19,1,NA
"1293451631",3,4,4,1,61,5,NA
"1294126973",3,4,3,1,49,6,NA
"1293850333",3,4,5,1,35,7,9
"1294025033",3,3,5,2,55,4,6
"1293850507",3,4,4,1,37,4,4
"1293887293",3,4,5,2,64,4,8
"1293451617",3,4,3,2,53,3,4
"1293638421",3,4,4,1,72,7,9
"1289021923",3,2,4,1,81,6,NA
"1293231001",3,4,5,1,73,6,4
"1294422857",3,3,3,1,49,1,3
"1293850743",3,2,4,1,48,7,NA
"1293962121",3,3,3,1,51,4,3
"1293962637",3,4,4,2,52,3,4
"1294385741",3,3,4,2,73,7,11
"1294025077",3,2,4,1,40,6,5
"1294059695",3,NA,4,2,51,4,3
"1293813387",3,4,4,2,40,6,NA
"1293814439",3,1,4,1,58,7,10
"1270984455",3,2,4,1,76,4,3
"1293850697",3,3,4,1,57,7,11
"1294209993",3,4,1,2,40,4,NA
"1293961989",3,3,2,2,63,2,NA
"1293814411",3,NA,NA,NA,NA,NA,NA
"1293679579",3,4,4,1,44,5,NA
"1293996725",3,3,3,1,58,1,NA
"1294059691",3,3,5,1,74,6,3
"1293961615",3,4,3,2,46,3,NA
"1293849597",3,NA,NA,NA,NA,NA,NA
"1293815489",3,1,2,2,45,5,2
"1293814435",3,3,5,1,25,6,1
"1294597843",3,3,3,2,64,4,8
"1293813861",3,NA,NA,NA,NA,NA,NA
"1293815395",3,2,5,2,56,6,NA
"1294158589",3,1,3,1,52,7,NA
"1292073471",3,2,3,2,44,3,8
"1293998065",3,4,4,2,65,6,11
"1293886545",3,1,3,2,53,7,NA
"1293231113",3,4,3,1,66,6,3
"1295233297",3,4,3,1,40,4,4
"1293887277",3,3,5,1,42,7,9
"1293941723",3,3,4,1,71,6,3
"1295285621",3,4,4,1,57,4,5
"1293378947",3,NA,NA,NA,NA,NA,NA
"1293850379",3,4,3,2,62,6,NA
"1293961995",3,4,4,1,60,6,6
"1293813761",3,2,5,1,67,1,6
"1295373679",3,4,4,2,50,4,NA
"1293941775",3,4,3,2,52,6,NA
"1295342893",3,4,4,2,58,5,5
"1295373671",3,4,4,2,63,4,5
"1290932923",3,4,3,2,57,7,NA
"1293961991",3,4,5,1,61,4,11
"1294059847",3,3,3,1,53,5,3
"1293588685",3,4,5,2,56,6,6
"1294025079",3,NA,NA,NA,NA,NA,NA
"1293850373",3,4,4,1,48,4,9
"1295434823",3,4,5,1,38,4,3
"1295446045",3,3,4,2,56,4,9
"1295434829",3,4,5,2,55,7,11
"1295545143",3,NA,5,1,55,NA,NA
"1293812271",3,3,5,1,68,6,6
"1293887311",3,4,3,1,64,6,3
"1295552841",3,4,3,1,64,4,2
"1293961999",3,4,4,1,69,1,3
"1293887577",3,3,2,1,55,4,8
"1293850795",3,3,3,1,77,6,NA
"1293962533",3,NA,NA,1,46,4,NA
"1293997795",3,3,3,1,74,1,2
"1293814423",3,4,2,2,62,6,3
"1293638507",3,3,3,2,58,7,NA
"1293937671",3,3,5,1,56,4,9
"1293996721",3,2,4,1,45,6,3
"1295434749",3,4,3,2,75,6,4
"1295651433",3,2,2,1,52,6,4
"1294023885",3,4,3,2,34,7,8
"1293940113",3,3,5,1,61,4,7
"1295687531",3,3,5,2,26,2,8
"1293887265",3,3,4,2,64,7,NA
"1288999657",3,4,3,1,34,4,3
"1294209989",3,3,3,1,48,7,4
"1293942899",3,4,4,2,45,6,NA
"1293533931",3,3,3,2,75,1,4
"1295342913",3,3,4,2,72,4,3
"1293812429",3,2,5,1,43,NA,NA
"1295692039",3,4,5,1,62,6,9
"1294059701",3,4,3,2,58,6,5
"1293996737",3,3,4,2,53,1,3
"1293814409",3,4,2,1,67,7,5
"1293996747",3,NA,NA,NA,NA,NA,NA
"1291163527",3,4,3,2,41,6,5
"1295778839",3,2,4,2,77,6,5
"1295673643",3,2,1,1,66,6,3
"1295829199",3,NA,NA,NA,NA,NA,NA
"1291663301",3,4,3,1,63,2,5
"1293850355",3,2,2,2,23,6,3
"1293996313",3,4,4,2,48,7,NA
"1295697973",3,3,4,2,59,6,6
"1293887281",3,4,4,1,31,5,5
"1291831133",3,4,4,1,36,4,6
"1293850359",3,1,4,1,52,4,7
"1293962011",3,3,4,1,51,6,9
"1293887275",3,4,4,1,66,7,4
"1293814491",3,2,4,2,62,7,NA
"1293996699",3,4,4,1,50,6,10
"1293814731",3,3,5,2,53,4,7
"1296004697",3,NA,NA,NA,NA,NA,NA
"1293888223",3,1,5,2,60,7,3
"1289723693",3,4,5,1,37,5,9
"1296051499",3,3,4,2,33,1,7
"1295997547",3,1,4,1,44,4,6
"1296084367",3,4,3,1,34,6,7
"1295342899",3,2,3,2,43,2,NA
"1293942297",3,3,5,1,57,6,NA
"1293887283",3,3,4,1,70,6,7
"1296127797",3,NA,NA,NA,NA,NA,NA
"1293814427",3,4,NA,2,45,7,8
"1295498851",3,NA,NA,NA,NA,NA,NA
"1296128379",3,3,5,2,73,1,5
"1296121847",3,1,4,2,66,4,3
"1296063129",3,3,4,1,27,5,3
"1296158719",3,4,3,1,44,6,8
"1296163403",3,3,4,1,48,5,10
"1296157963",3,4,5,1,64,6,6
"1295997549",3,4,3,1,60,4,10
"1294025081",3,4,4,1,51,1,4
"1296196605",3,4,4,2,72,2,3
"1296188567",3,3,4,2,50,2,NA
"1296201509",3,4,4,2,37,7,8
"1295342909",3,4,4,2,42,7,7
"1296121841",3,4,5,1,71,1,2
"1296243345",3,4,4,2,21,2,3
"1295373665",3,NA,NA,NA,NA,NA,NA
"1293812663",3,4,3,2,25,5,3
"1296188569",3,3,4,2,38,6,8
"1296279935",3,4,2,2,52,4,5
"1296234029",3,NA,NA,NA,NA,NA,NA
"1296246671",3,4,4,2,63,4,5
"1296082017",3,1,1,1,43,1,5
"1289600411",3,3,5,1,36,7,4
"1293814949",3,4,5,2,42,5,8
"1296280013",3,2,4,1,40,7,11
"1296289565",3,4,4,1,67,6,7
"1296376673",3,NA,NA,NA,NA,NA,NA
"1296365649",3,1,5,2,37,3,NA
"1296188643",3,3,3,1,50,6,10
"1293888033",3,4,3,1,39,6,2
"1296319213",3,1,4,2,42,6,11
"1293996741",3,3,5,2,58,6,8
"1296201515",3,4,4,1,67,4,NA
"1296330769",3,3,3,2,48,4,7
"1296444369",3,NA,NA,NA,NA,NA,NA
"1296289573",3,3,4,2,33,6,5
"1296459599",3,4,3,2,36,7,NA
"1296330835",3,4,4,2,50,7,NA
"1296188651",3,4,4,2,25,6,2
"1293850387",3,4,3,1,51,6,11
"1296457583",3,4,4,2,45,7,11
"1296493851",3,3,5,2,53,2,11
"1296289571",3,NA,3,2,57,4,NA
"1296496313",3,4,4,2,20,3,3
"1296535025",3,NA,NA,2,54,4,NA
"1296319147",3,4,4,1,24,2,NA
"1296037707",3,3,4,2,44,6,10
"1296531345",3,3,3,2,48,5,2
"1291887787",3,3,3,1,68,6,NA
"1296319151",3,4,4,1,45,7,4
"1296537831",3,4,2,2,53,4,3
"1296574565",3,3,4,1,49,4,4
"1296537839",3,3,4,2,56,6,9
"1295342895",3,3,4,1,64,5,5
"1296590645",3,2,3,1,35,5,5
"1296574559",3,3,4,2,55,6,NA
"1296537833",3,3,3,1,62,6,NA
"1296246673",3,1,3,2,34,6,4
"1296121867",3,4,5,2,29,7,2
"1296590647",3,NA,NA,NA,NA,NA,NA
"1296457567",3,4,4,2,40,8,11
"1295392467",3,1,3,1,34,6,4
"1296621005",3,4,4,2,37,2,7
"1296449801",3,3,2,1,40,1,4
"1296873223",3,NA,NA,NA,NA,NA,NA
"1295602765",3,4,2,2,43,1,3
"1296620873",3,4,4,2,40,8,11
"1296449809",3,4,4,1,30,7,NA
"1296574537",3,4,3,2,42,6,6
"1296246647",3,3,3,1,72,1,6
"1297352241",3,3,4,2,39,7,11
"1296409037",3,NA,4,1,35,2,NA
"1296142049",3,4,4,1,65,6,3
"1296188645",3,4,4,2,50,6,11
"1293851343",3,4,5,2,42,6,10
"1295673593",3,3,4,1,22,6,2
"1296531333",3,3,4,1,73,1,NA
"1297505081",3,2,3,1,71,6,NA
"1297504893",3,3,2,1,49,4,2
"1296279995",3,4,3,2,78,4,3
"1293851349",3,4,4,2,53,5,11
"1297645307",3,4,2,1,35,1,5
"1293235051",3,NA,3,1,83,6,NA
"1297719529",3,4,3,1,33,6,7
"1296037721",3,3,3,2,42,4,NA
"1297648231",3,4,4,1,49,7,11
"1297776737",3,3,4,1,24,2,NA
"1297440665",3,3,4,1,59,2,8
"1296378433",3,3,4,1,55,6,5
"1297629025",3,4,3,1,26,7,2
"1296246657",3,NA,NA,NA,NA,NA,NA
"1293997343",3,NA,NA,NA,NA,NA,NA
"1296063121",3,NA,NA,NA,NA,NA,NA
"1296006607",3,4,3,1,64,6,3
"1289849591",3,1,3,2,80,4,4
"1296496305",3,4,5,1,71,6,3
"1298191897",3,4,4,2,69,7,7
"1296246649",3,3,4,2,53,4,10
"1296489811",3,3,4,1,42,6,7
"1298263559",3,3,4,2,72,4,3
"1298628601",3,4,4,2,25,6,8
"1296590643",3,4,5,2,45,4,3
"1296531343",3,3,5,1,64,6,5
"1296457679",3,4,3,2,35,6,4
"1296537849",3,4,5,1,39,1,11
"1296409015",3,4,4,2,43,5,5
"1293997203",3,3,5,2,38,4,NA
"1296537859",3,3,3,1,56,6,6
"1298891523",3,4,4,2,44,8,10
"1298738323",3,3,4,2,55,6,9
"1298926845",3,3,5,2,53,4,NA
"1296590541",3,4,4,2,46,5,11
"1298825785",3,3,5,2,75,7,8
"1298926839",3,NA,NA,NA,NA,NA,NA
"1296280001",3,3,4,1,61,6,NA
"1299064299",3,4,4,2,38,2,5
"1296620997",3,4,3,2,34,4,5
"1298628815",3,4,3,2,37,1,4
"1299153969",3,3,4,1,53,6,8
"1297380617",3,NA,NA,NA,NA,NA,NA
"1299167423",3,4,4,2,45,7,7
"1286165837",3,NA,NA,NA,NA,NA,NA
"1299315725",3,4,5,1,51,6,11
"1299312885",3,NA,NA,NA,NA,NA,NA
"1297620691",3,4,NA,2,63,6,10
"1298797743",3,NA,5,1,55,6,5
"1299312857",3,3,3,2,42,3,3
"1299419901",3,4,4,2,46,5,7
"1298891521",3,4,4,2,56,7,11
"1296590639",3,3,4,1,74,4,6
"1299502547",3,NA,NA,2,29,6,6
"1299312877",3,2,4,2,74,6,6
"1299387871",3,NA,3,1,76,1,3
"1296408917",3,3,2,1,46,1,4
"2078880504",3,NA,NA,NA,NA,NA,NA
"1298797737",3,4,2,1,45,6,NA
"1299266125",3,1,4,2,25,2,NA
"1297956853",3,4,4,2,60,7,NA
"1298891529",3,4,4,2,28,6,2
"1288936313",3,3,2,2,70,5,7
"1291121929",3,3,5,1,75,6,NA
"1300465049",3,2,4,2,42,2,10
"1299387947",3,4,4,1,42,6,NA
"1294126989",3,3,3,1,70,6,8
"1299495833",3,4,4,1,38,4,NA
"1296378427",3,NA,NA,NA,NA,NA,NA
"1300665663",3,3,3,2,46,4,6
"1300860797",3,4,3,2,30,7,4
"1300562937",3,3,5,2,54,5,11
"1300802951",3,4,4,1,42,5,5
"1296590547",3,4,3,2,48,6,6
"1298628887",3,4,3,2,54,6,8
"1300774461",3,2,3,1,73,5,4
"1301006269",3,4,4,2,80,4,NA
"1299495839",3,NA,3,1,51,4,6
"1299419897",3,1,4,1,67,4,NA
"1301089739",3,3,4,1,31,3,6
"1300924629",3,NA,NA,NA,NA,NA,NA
"1300593193",3,NA,4,1,31,4,3
"1301136279",3,4,4,2,30,7,4
"1300701113",3,3,4,1,79,7,6
"1301041967",3,4,3,1,30,2,NA
"1300977349",3,3,5,1,67,5,4
"1301250591",3,2,4,1,47,4,6
"1299495845",3,NA,4,1,43,6,NA
"1299537413",3,3,3,2,57,4,9
"1299419905",3,4,4,1,64,4,5
"1301546573",3,2,4,1,64,4,4
"1286767441",3,4,4,1,45,5,11
"1301766033",3,2,4,2,44,5,NA
"1301726055",3,3,2,2,64,6,10
"1301834319",3,4,4,2,70,8,6
"1300701125",3,1,4,2,33,6,3
"1302043885",3,4,4,1,67,4,11
"1302083107",3,4,5,2,29,6,2
"1301061283",3,4,4,2,39,6,11
"1300738765",3,1,4,2,35,8,10
"1301658183",3,3,3,2,56,7,10
"1301455739",3,NA,3,1,75,6,NA
"1296621007",3,NA,5,1,62,6,11
"1302215803",3,NA,NA,NA,NA,NA,NA
"1302250105",3,NA,NA,NA,NA,NA,NA
"1298891525",3,4,4,1,30,7,6
"1301108519",3,3,5,1,73,6,8
"1300859823",3,4,4,2,37,4,7
"1301996611",3,4,4,2,69,4,NA
"1296537845",3,4,3,1,42,6,3
"1302215799",3,3,4,2,73,4,5
"1301905935",3,1,4,2,73,7,NA
"1299465899",3,3,3,1,55,6,NA
"1289629775",3,3,5,1,49,6,9
